Classification Level,Count
Sporosarcina sp. P37,8
[Pasteurella] aerogenes,18
Trichococcus collinsii,12
Streptomyces ochraceiscleroticus,8
Acinetobacter baumannii 42057_6,9
Clostridium novyi,24
Pseudonocardia carboxydivorans,16
Escherichia coli O104:H4 str. C227-11,17
Acinetobacter wuhouensis,9
Ruminococcus sp. HUN007,8
Nitratireductor aquimarinus,8
Campylobacter pinnipediorum,8
Shewanella baltica OS117,8
Acinetobacter baumannii TG20277,8
[Haemophilus] parasuis,8
Shigella flexneri 2747-71,8
Aeromonas salmonicida subsp. achromogenes,11
Streptomyces manipurensis,8
Reinekea aestuarii,8
Halanaerobium congolense,8
Cronobacter universalis NCTC 9529,9
Bacillus thuringiensis BMB171,12
Uruburuella testudinis,10
Bacillus amyloliquefaciens LFB112,10
Aneurinibacillus sp. XH2,11
Bacillus sp. SDLI1,9
Paracoccus aminovorans,10
Gluconacetobacter diazotrophicus,31
Clostridium botulinum H04402 065,8
"Salmonella enterica subsp. diarizonae serovar 60:r:e,n,x,z15",10
Gordonia sp. KTR9,8
Paenibacillus sp. DCT19,8
Paraburkholderia heleia,8
Acinetobacter baumannii 45057_1,8
Bacillus soli,14
Bacillus funiculus,15
Dialister propionicifaciens,12
Aeromonas hydrophila pc104A,8
Shewanella frigidimarina,24
Acinetobacter baumannii TG22146,8
Prevotella micans,8
Abiotrophia defectiva,14
Prevotella albensis,8
Psychromonas ingrahamii 37,8
Bacillus cereus ATCC 10987,11
Fannyhessea vaginae,11
Shigella flexneri K-315,11
Pantoea conspicua,13
Bacillus aeolius,9
Campylobacter helveticus,11
Enterococcus sulfureus ATCC 49903,9
Paulinella chromatophora,9
Shigella flexneri 6603-63,9
Leifsonia shinshuensis,11
Pantoea endophytica,9
Shigella flexneri K-1770,10
Bacillus simplex NBRC 15720 = DSM 1321,10
Streptomyces viridifaciens,8
Candidatus Rickettsia jingxinensis,10
Clostridium butyricum 5521,11
Bacillus sp. SIT10,10
Salmonella enterica subsp. enterica serovar Paratyphi C,11
Streptomyces nitrosporeus,16
Streptomyces tsukiyonensis,8
Bacillus cereus Q1,11
Lactobacillus gallinarum,9
Bacillus velezensis UCMB5033,8
Streptomyces prasinopilosus,10
Pantoea rodasii,19
Acidibacillus ferrooxidans,8
Tenacibaculum discolor,10
Rhodococcus biphenylivorans,9
Stappia indica,11
Paenibacillus validus,12
Shewanella frigidimarina NCIMB 400,8
Streptomyces chrestomyceticus,10
Aeromonas sp. ASNIH5,9
Enterobacter sp. ODB01,8
Legionella longbeachae,10
'Prunus avium' virescence phytoplasma,8
Rickettsia endosymbiont of Deronectes platynotus,9
Pseudomonas marincola,10
Marinobacter sediminum,10
Metamycoplasma faucium,8
Weissella kandleri,9
Nguyenibacter vanlangensis,9
Escherichia coli HVH 125 (4-2634716),8
Halobacillus sp. enrichment culture,8
Bacillus haikouensis,9
Vibrio parahaemolyticus VP-NY4,9
Ochrobactrum pseudintermedium,17
Candidatus Paraburkholderia schumannianae,9
Mitsuokella multacida,12
Mexican potato purple top phytoplasma,20
Nostoc sp. PCC 7120,8
Vibrio cidicii,11
'Vaccinium corymbosum' phytoplasma,10
Paenisporosarcina sp. K2R23-3,9
Lactococcus lactis subsp. lactis bv. diacetylactis,10
Clostridium botulinum 202F,8
Cosenzaea myxofaciens,8
Listeria welshimeri,16
'Pritchardia pacifica' lethal yellowing phytoplasma,13
Streptomyces althioticus,8
Edwardsiella sp. (in: Bacteria),10
Prevotella amnii,9
Amycolatopsis mediterranei,13
Brevibacillus brevis X23,9
Sphingomonas agrestis,11
Listeria monocytogenes ATCC 19117,12
Acetobacter oryzifermentans,8
Geobacillus sp. WCH70,11
Rhizobium helanshanense,8
Ochrobactrum lupini,9
[Clostridium] paradoxum JW-YL-7 = DSM 7308,11
Geobacillus zalihae,18
Paenibacillus macquariensis,9
Lactobacillus oeni,14
Pseudoclavibacter bifida,9
Bacillus glycinifermentans,21
Agrococcus jejuensis,8
Methylosinus sporium,9
Schaalia cardiffensis,8
Clostridium sp. Marseille-P2434,10
Comamonas testosteroni TK102,8
Oryza sativa Indica Group (long-grained rice),9
Paenibacillus sp. FSL H7-0357,8
Idiomarina seosinensis,11
Pseudovibrio ascidiaceicola,9
Acinetobacter baumannii 45052_2,11
Streptomyces nodosus,13
Bacillus sp. KW-12,11
Salmonella enterica subsp. enterica serovar Brandenburg,8
Streptacidiphilus oryzae TH49,8
Escherichia coli DEC8D,8
Rhodococcus rhodnii,10
Streptomyces caeruleatus,18
Rhizobium daejeonense,18
Albirhodobacter marinus,9
Escherichia coli HVH 95 (4-6074464),8
Bacteroides fluxus,8
Vibrio parahaemolyticus UCM-V493,8
Halomonas denitrificans,15
Mannheimia ruminalis,13
Clostridium perfringens C str. JGS1495,16
Bacillus thuringiensis serovar kurstaki str. HD73,10
Campylobacter fetus subsp. venerealis,10
Pseudomonas vranovensis,13
Parabacteroides johnsonii,8
Bartonella grahamii,11
Bacillus coagulans 36D1,10
Marinovum algicola,12
Capnocytophaga granulosa,11
Bacillus subtilis gtP20b,9
Clostridioides difficile CD41,8
Candidatus Thiopilula aggregata,11
Aphanizomenon gracile,15
Nonomuraea kuesteri,14
Rhodococcus jostii,16
Hydrotalea flava,9
Scardovia inopinata,9
Desulfovibrio dechloracetivorans,14
Thermoclostridium stercorarium,14
Bacillus cereus ATCC 4342,12
Halomonas pacifica,13
Selenomonas sputigena,14
Streptococcus peroris,8
Halobacillus salinus,12
Salinicola halophilus,14
Streptomyces halstedii,8
Acinetobacter baumannii 24860_3,8
Vibrio metoecus,12
Halomonas halophila,8
Nocardiopsis halotolerans,8
Chryseomicrobium imtechense,11
Alistipes indistinctus,8
Streptomyces cinnamoneus,20
Desulfovibrio piger,11
Acinetobacter sp. CIP 53.82,9
Escherichia coli EPEC 32/73,8
Pseudomonas tremae,13
Streptomyces qaidamensis,10
Brachyspira murdochii,15
Odoribacter laneus,8
Neisseria elongata,25
Bacteroides faecis,8
Tenacibaculum aestuarii,10
Campylobacter gracilis,18
Bacillus thuringiensis str. Al Hakam,12
Methylocella silvestris,8
Sweet potato little leaf phytoplasma,8
Pseudomonas denitrificans (nomen rejiciendum),15
Azoarcus communis,8
Streptomyces flavofungini,10
Faecalibaculum rodentium,11
Leptospira interrogans serovar Copenhageni,10
Ralstonia syzygii,8
Escherichia coli DEC15D,8
Escherichia coli DEC7C,8
Streptomyces rubrolavendulae,17
Vibrio gazogenes,9
Pseudomonas proteolytica,11
[Clostridium] citroniae,11
Veillonella rogosae,8
Gluconacetobacter johannae,8
Paenibacillus castaneae,8
Ochrobactrum pituitosum,8
Bacillus thuringiensis serovar coreanensis,13
Pedobacter cryoconitis,8
Campylobacter hyointestinalis subsp. lawsonii,8
Shewanella oneidensis MR-1,9
Escherichia coli DEC1A,9
Gleimia europaea,8
Bacillus sp. SJ-10,8
Listonella pelagia,11
Bacteroides oleiciplenus,8
Acidovorax radicis,8
Vibrio cholerae O395,12
Ornithinibacillus bavariensis,14
Nitrosomonas europaea,8
Escherichia coli 2-474-04_S3_C3,8
Nocardia aciditolerans,13
Lyticum sinuosum,8
Halomonas johnsoniae,8
Lactobacillus tucceti,8
Burkholderia arboris,12
Cellulophaga lytica,20
Psychromonas sp. CNPT3,9
Ochrobactrum haematophilum,13
Bacillus thuringiensis DAR 81934,8
Klebsiella pneumoniae BIDMC 18C,8
Xylophilus ampelinus,9
Rickettsia rickettsii,11
Paenibacillus catalpae,8
Escherichia coli B7-1,10
Sporomusa ovata DSM 2662,9
Roseomonas cervicalis,11
Kitasatospora purpeofusca,8
Streptomyces glaucescens,11
Acidovorax temperans,12
Acinetobacter baumannii 573719,10
Enterobacter aerogenes UCI 15,9
Streptomyces griseoplanus,22
Pseudomonas mandelii JR-1,9
thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),9
Treponema sp. oral taxon 230,8
Parabacteroides merdae CL03T12C32,8
Anoxybacillus contaminans,8
Streptomyces,8
Rhizobium vignae,8
Paenibacillus sp. IHBB 10380,11
Candidatus Vidania fulgoroideae,10
Psychrobacter psychrophilus,8
Escherichia coli O169:H41,13
Eggerthella sinensis,8
Pseudomonas donghuensis,8
Bacillus intestinalis,16
Bacillus thermolactis,15
Plantibacter cousiniae,11
Pseudoglutamicibacter cumminsii,10
Paenibacillus sp. FSL R7-0273,11
Shewanella benthica,12
Staphylococcus condimenti,20
Geobacillus subterraneus PSS2,9
Streptomyces shenzhenensis,11
Acetobacter estunensis,8
Amycolatopsis thermalba,10
Paraburkholderia tuberum,20
Oligella ureolytica,9
Shigella dysenteriae 1617,8
Alistipes putredinis,11
Viridibacillus arvi,9
Vibrio tubiashii ATCC 19109,9
Marinobacter excellens,11
Bacillus sp. S3-R6TC-BA1,8
Bacillus velezensis CAU B946,8
Escherichia coli DEC1E,9
Papaya bunchy top phytoplasma,8
Laceyella sp. FBKL4.010,8
Borrelia duttonii,14
Brevibacillus limnophilus,8
Prevotella baroniae,8
Shigella flexneri 4343-70,8
Prevotella salivae,11
Bacillus weihaiensis,9
Acetobacter ascendens,13
Acinetobacter indicus CIP 110367,8
Aneurinibacillus soli,13
Pseudidiomarina donghaiensis,12
Clostridium pasteurianum BC1,8
Deinococcus apachensis,10
Pseudomonas,8
Aneurinibacillus danicus,9
Leminorella grimontii,8
Amycolatopsis regifaucium,9
Sphingomonas leidyi,12
Shewanella baltica BA175,8
Ulvibacter antarcticus,10
Anaerococcus hydrogenalis,11
Rhodococcus zopfii,8
Halolactibacillus halophilus,8
Escherichia coli B7A,8
Acinetobacter baumannii 1271213,10
Sugarcane phytoplasma (uncharacterized),10
[Clostridium] indolis,11
Pseudescherichia vulneris,19
Bacillus anthracis 8903-G,8
Simonsiella muelleri ATCC 29453,8
Anaerocolumna aminovalerica,10
Alkalimonas collagenimarina,14
Nocardia soli,10
Rhizobium mayense,8
Azorhizobium caulinodans,8
Rickettsia conorii,9
Acinetobacter sp. 1294243,8
Sphingobium chungbukense,11
Streptomyces rameus,10
Thermus scotoductus,9
Acinetobacter baumannii 16553_6,9
Mesorhizobium temperatum,12
Escherichia coli DEC10E,9
Clostridium cellulovorans 743B,10
Staphylococcus petrasii subsp. jettensis,10
Escherichia coli EPEC C342-62,9
Clostridium perfringens B str. ATCC 3626,8
[Clostridium] sphenoides,9
Streptococcus porcorum,8
Alder yellows phytoplasma,15
Castellaniella defragrans,10
Caballeronia zhejiangensis,12
Bradyrhizobium erythrophlei,11
Subdoligranulum variabile,8
Vibrio parahaemolyticus VP232,9
Bacillus sp. ABP14,10
Streptomyces fimbriatus,10
Cloacibacillus porcorum,8
Kiloniella majae,8
Erysipelatoclostridium ramosum,13
Burkholderia pseudomallei 406e,8
Ktedonobacter racemifer DSM 44963,8
Shigella boydii 965-58,8
Rhodobacter azotoformans,13
[Clostridium] xylanolyticum,13
Clostridioides difficile P15,8
Coprococcus comes,10
Thermus aquaticus,9
Azospirillum sp. M2T2B2,9
Bacillus sp. FJAT-27238,13
Klebsiella pneumoniae UHKPC 52,9
Caldicellulosiruptor bescii,12
Staphylococcus hominis subsp. novobiosepticus,14
Clostridium botulinum C str. Eklund,12
Shewanella woodyi ATCC 51908,8
Paenibacillus physcomitrellae,8
Streptomyces resistomycificus,13
Bacillus methanolicus MGA3,10
Nocardia wallacei,14
Paraprevotella clara,9
Bacillus amyloliquefaciens CC178,8
Streptomyces coeruleorubidus,9
Bacillus subtilis subsp. natto BEST195,8
Clostridium botulinum F str. 230613,8
Tenacibaculum mesophilum,11
Pediococcus claussenii,10
Prevotella veroralis,10
Staphylococcus aureus subsp. anaerobius,13
Aliivibrio salmonicida,9
Actinopolyspora saharensis,8
Micromonospora oryzae,8
Paenibacillus sp. enrichment culture,9
Dolichospermum flos-aquae,10
Acinetobacter sp. CIP 110321,8
Clavibacter sepedonicus,8
Nocardia veterana,9
Megasphaera micronuciformis,11
Lactobacillus homohiochii,8
Acinetobacter baumannii MRSN 3405,8
Clostridioides difficile DA00165,8
Erwinia uzenensis,8
Olleya marilimosa,9
Acinetobacter baumannii WC-A-694,8
Veillonella dispar,11
Singulisphaera acidiphila DSM 18658,8
Lactobacillus delbrueckii subsp. sunkii,11
Escherichia coli O104:H4,13
Microbulbifer maritimus,8
Clostridium bornimense,9
Selenomonas dianae,9
Escherichia coli DEC1C,10
Pediococcus inopinatus,8
Salimicrobium halophilum,8
Vibrio parahaemolyticus NIHCB0757,10
Escherichia coli BCE007_MS-11,8
Roseiflexus castenholzii,8
Porphyromonas somerae,8
Shigella flexneri VA-6,9
Leeuwenhoekiella palythoae,11
Legionella steelei,8
Clostridium botulinum E3 str. Alaska E43,9
Bacteroides massiliensis,11
Kitasatospora setae KM-6054,8
Pseudomonas helleri,8
Anaerococcus lactolyticus,9
Spiroplasma citri,10
'Rosa alba' phyllody phytoplasma,9
Streptomyces luteogriseus,8
Streptomyces graminisoli,8
Rhodococcus baikonurensis,13
Streptomyces purpurascens,12
Ruminococcus sp. 5_1_39BFAA,10
Faecalitalea cylindroides,8
Klebsiella pneumoniae 303K,9
Shewanella sp. MR-4,8
Bacillus anthracis str. Vollum,11
Pseudomonas agarici,12
Mesorhizobium septentrionale,8
Streptomyces glomeroaurantiacus,8
Clostridium botulinum B1 str. Okra,8
Barnesiella intestinihominis,9
Geobacillus thermoparaffinivorans,19
Bacillus thuringiensis HD1002,12
Tsukamurella paurometabola,12
Bacillus albus,11
Paraburkholderia xenovorans,9
Acidovorax oryzae,10
Candidatus Rickettsiella viridis,10
Pseudomonas savastanoi pv. phaseolicola,13
Spiroplasma endosymbiont of Drosophila aldrichi,8
Porphyromonas crevioricanis,9
Trueperella abortisuis,8
Bacillus sp. LM 4-2,8
Nesterenkonia aethiopica,12
Pseudomonas silesiensis,8
Escherichia coli DEC3C,9
Salmonella enterica subsp. enterica serovar Gallinarum,10
Pseudoxanthomonas japonensis,8
Rickettsia monacensis,8
Halobacillus karajensis,9
Xanthomonas phaseoli pv. phaseoli,11
Micromonospora tulbaghiae,10
Lettuce yellows phytoplasma,8
Paenibacillus gorillae,9
Streptomyces cinnamonensis,10
Pseudomonas borbori,10
Treponema sp. oral taxon 228,8
Bisgaard Taxon 10,8
Peptoanaerobacter stomatis,8
Streptomyces sp. TLI_053,10
Bradyrhizobium cytisi,10
Paraburkholderia sacchari,8
Campylobacter blaseri,10
Bibersteinia trehalosi,8
