Classification Level,Count
Streptococcus pneumoniae TIGR4,13
Pseudomonas amygdali pv. lachrymans,21
Lactobacillus micheneri,15
Prevotella salivae,13
Aquamicrobium lusatiense,10
Candidatus Phytoplasma convolvuli,10
Acinetobacter beijerinckii,26
Pseudomonas brassicacearum subsp. neoaurantiaca,14
Prevotella oris,16
Acidiphilium cryptum,10
Bacillus thuringiensis serovar finitimus YBT-020,14
Vibrio casei,11
Zobellella denitrificans,16
Empedobacter brevis,13
Salmonella enterica subsp. enterica serovar Havana,10
Streptomyces sioyaensis,14
Peptostreptococcus anaerobius,17
Veillonella rogosae,11
Clostridium perfringens B str. ATCC 3626,14
Halomonas taeanensis,12
Azotobacter tropicalis,23
Mitsuokella multacida,12
Shewanella baltica OS678,10
Calothrix sp. PCC 7103,18
Ignatzschineria larvae,10
Vibrio navarrensis,11
Clostridium fallax,12
Streptococcus pyogenes serotype M18,11
Lactobacillus dextrinicus,12
Nodularia sphaerocarpa,11
Tatumella morbirosei,11
Klebsiella quasivariicola,11
Clostridium perfringens str. 13,10
Candidatus Lariskella arthropodarum,14
Lactococcus lactis subsp. lactis bv. diacetylactis,12
Sphingomonas faeni,17
Mycoplasma capricolum,17
Bacillus anthracis 52-G,11
Lactobacillus mali,10
Clostridium botulinum E1 str. 'BoNT E Beluga',12
Butyricimonas virosa,11
Pseudochrobactrum saccharolyticum,22
Streptomyces rubrolavendulae,20
Escherichia coli DEC4F,11
Bartonella apis,16
Borrelia turicatae,18
Xanthomonas citri pv. phaseoli var. fuscans,26
Vibrio nigripulchritudo,16
Planococcus antarcticus DSM 14505,10
Clostridium cadaveris,11
Leifsonia shinshuensis,18
Klebsiella oxytoca 10-5248,13
Acidovorax valerianellae,17
Blautia schinkii,12
Acinetobacter baumannii AB5075,12
Vibrio parahaemolyticus NIHCB0603,11
Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002,11
Aeromonas hydrophila NJ-35,10
Bacillus subtilis gtP20b,10
Schaalia hyovaginalis,10
Streptomyces viridifaciens,11
Desulfosporosinus meridiei DSM 13257,11
Streptomyces tsukiyonensis,13
Aneurinibacillus sp. XH2,12
Pandoraea apista,22
Streptomyces chartreusis NRRL 3882,13
Streptococcus pyogenes MGAS2111,14
Clostridium saccharobutylicum DSM 13864,12
Clostridium botulinum E3 str. Alaska E43,11
Rathayibacter agropyri,12
Hydrogenophaga pseudoflava,10
Pseudoalteromonas carrageenovora,13
Marinobacter pelagius,10
Peptoniphilus asaccharolyticus,17
Streptomyces stelliscabiei,20
Mesomycoplasma hyopneumoniae,13
Pseudobutyrivibrio ruminis,13
Rhodococcus baikonurensis,13
Helicobacter winghamensis,15
Bacteroides dorei CL02T12C06,10
Acinetobacter baumannii TG00314,12
Prevotella disiens,20
Variovorax ginsengisoli,16
Pseudoglutamicibacter cumminsii,17
Salmonella enterica subsp. enterica serovar Minnesota,14
Peptococcus niger,12
Butyrivibrio hungatei,12
Clostridium moniliforme,12
Martelella mediterranea,11
Herbaspirillum chlorophenolicum,12
Arthrobacter luteolus,12
Leuconostoc kimchii,14
Nocardiopsis exhalans,10
Vibrio sp. dhg,12
Parachlamydia acanthamoebae,11
Anaerobiospirillum succiniciproducens,10
Bacillus subtilis subsp. subtilis str. JH642,10
Cupriavidus pinatubonensis,13
Sphingomonas pseudosanguinis,17
Nocardioides simplex,19
Nocardia arthritidis,10
Kiloniella majae,10
Nitrosomonas europaea,12
Blattella germanica (German cockroach),12
Vibrio qinghaiensis,10
Paenibacillus glacialis,11
Alcaligenes aquatilis,18
Vibrio pomeroyi,15
Bacillus velezensis UCMB5033,10
Streptomyces flavoviridis,20
Streptomyces flavovariabilis,10
Shewanella oneidensis MR-1,10
Staphylococcus delphini,18
Vibrio metoecus,13
Methylorubrum extorquens AM1,11
Bacillus thermocopriae,10
Arcobacter thereius,10
Salipaludibacillus agaradhaerens,12
endosymbiont of Lissorhoptrus oryzophilus,10
Weissella soli,12
Brevundimonas olei,16
Lactobacillus gallinarum,14
Shewanella sp. WE21,10
Paenibacillus sp. FSL R5-0345,10
Bartonella grahamii,21
Pseudovibrio ascidiaceicola,11
Buchnera aphidicola (Aphis gossypii),19
Bacillus anthracis str. 'Ames Ancestor',11
Prevotella maculosa,13
Candidatus Anaplasma boleense,14
Mycoplasmopsis californica,14
Bacteroides dorei CL03T12C01,14
Bacillus ginsengihumi,24
Bacillus australimaris,14
Nonlabens sediminis,10
Aeromonas salmonicida subsp. masoucida,15
Marinobacter vinifirmus,11
Desulfovibrio alaskensis,11
Candidatus Phytoplasma asteris,21
Lactobacillus otakiensis,12
Streptomyces glaucescens,17
Ulvibacter antarcticus,12
Pseudoclavibacter helvolus,11
Sphingopyxis terrae,13
Pseudoalteromonas viridis,10
Streptomyces hundungensis,13
Anaerostipes caccae,24
Azospirillum sp. B510,10
Nitratireductor aquimarinus,13
Paenibacillus sp. FSL P4-0081,10
Enterobacter sp. FB,11
Bacillus megaterium DSM 319,11
Pseudomonas aestusnigri,10
Chinaberry witches'-broom phytoplasma,17
Escherichia coli DEC2E,11
Acinetobacter sp. WC-743,10
Bacillus coagulans 36D1,10
Treponema pallidum,10
Mycoplasma zalophi,10
Bacillus anthracis 9080-G,11
Leeuwenhoekiella palythoae,12
Spiroplasma endosymbiont of Larinioides cornutus,11
Acinetobacter baumannii 1457504,10
Massilia varians,16
Escherichia coli DEC3D,11
Bacillus sp. SIT10,13
Acinetobacter baumannii 573719,12
Escherichia coli DEC10D,10
Kosakonia radicincitans,26
[Bacillus] caldolyticus,14
Leptotrichia hofstadii,13
Nocardia jiangxiensis,10
Lentzea albidocapillata subsp. violacea,13
Paenibacillus riograndensis SBR5,10
Saccharopolyspora rectivirgula,11
Clostridium perfringens C str. JGS1495,18
Bacillus anthracis str. SVA11,10
Streptomyces shenzhenensis,12
Erysipelothrix tonsillarum,13
Salinicola socius,13
Bacillus amyloliquefaciens IT-45,10
Actinomyces viscosus,19
Agarivorans gilvus,10
Ureibacillus thermophilus,13
Paenibacillus curdlanolyticus YK9,10
Varibaculum cambriense,11
Myroides phaeus,12
Tenacibaculum discolor,11
Lonsdalea populi,10
Bacillus krulwichiae,21
Gemmata obscuriglobus,10
Anaerococcus octavius,10
Paenibacillus physcomitrellae,10
Azospirillum brasilense Sp245,14
Auritidibacter ignavus,10
Gluconobacter thailandicus,10
Lactobacillus kalixensis,10
Aquitalea magnusonii,24
Streptomyces nanshensis,11
Shigella flexneri 1235-66,11
Microbacter margulisiae,10
Clostridioides difficile M68,11
Roseomonas mucosa,14
Thauera aromatica,12
Campylobacter hominis,13
Hyphomonas polymorpha,10
Bacillus cereus W,11
Arthrobacter tumbae,16
Acetobacter persici,11
Comamonas koreensis,12
Vibrio campbellii ATCC BAA-1116,10
Gluconobacter albidus,17
Pseudomonas savastanoi pv. glycinea,12
Acinetobacter baumannii 42057_6,11
Bacillus anthracis str. H9401,10
Rhodobacter sphaeroides 2.4.1,12
Gracilibacillus saliphilus,10
Sporosarcina saromensis,11
Lysobacter gummosus,17
Bacillus anthracis str. A16,11
Salmonella enterica subsp. enterica serovar Litchfield,13
Marinobacter lipolyticus,16
Lactobacillus senioris,11
Anaerococcus hydrogenalis,13
Dysgonomonas gadei,10
Acinetobacter baumannii 10519,10
Dyella marensis,12
Acinetobacter baumannii Naval-83,10
Clostridium budayi,11
Rothia koreensis,12
Rickettsia raoultii,13
Brevibacillus panacihumi W25,11
Pseudoalteromonas undina,10
Vibrio sp. 2521-89,10
Paenibacillus polymyxa E681,12
Paenibacillus polymyxa M1,14
Paraburkholderia caballeronis,15
Atopobium minutum,20
Bacillus cereus NVH0597-99,11
Acinetobacter baumannii OIFC143,22
Bacillus cereus D17,14
Chelatococcus daeguensis,10
Bacillus thuringiensis serovar indiana,14
Castellaniella denitrificans,11
Candidatus Neoehrlichia arcana,10
Sphingomonas mali,10
Bacillus subtilis subsp. subtilis str. NCIB 3610,10
Pseudomonas,10
Lysinibacillus parviboronicapiens,14
Escherichia coli DEC1D,10
Enterococcus faecium C68,12
Acinetobacter baumannii 458282,10
Sphingomonas agrestis,14
Pseudomonas sp. enrichment culture,11
Neorickettsia sennetsu,10
Gordonia paraffinivorans,12
Streptococcus pneumoniae CDC0288-04,10
Halomonas alimentaria,10
Lactobacillus nagelii,10
Cohnella plantaginis,13
Enterococcus devriesei,17
Acinetobacter baumannii 1035119,10
Haemophilus influenzae 86-028NP,12
Clostridium cellulovorans 743B,10
[Clostridium] spiroforme,11
Streptomyces flavofungini,13
Komagataeibacter sucrofermentans,13
Anaerocolumna aminovalerica,13
Shigella boydii 4444-74,12
Vibrio breoganii,17
Acinetobacter baumannii 1058283,11
Micromonospora siamensis,13
Clostridium novyi NT,10
Bradyrhizobium neotropicale,11
Oryza sativa Indica Group (long-grained rice),10
Asaccharospora irregularis,10
Pseudomonas agarici,14
Salmonella enterica subsp. enterica serovar Poona,11
Acinetobacter tjernbergiae,21
Staphylococcus stepanovicii,13
Mobiluncus mulieris,19
Lactobacillus vini,11
Acinetobacter baumannii 1406589,13
Bacillus thuringiensis serovar kurstaki str. HD73,12
Pseudomonas amygdali pv. tabaci,11
Alcanivorax jadensis,11
Leptospira noguchii,12
Bacteroides coprophilus,11
Bacillus sp. FJAT-44921,11
Rhodococcus rhodnii,10
Alcanivorax xenomutans,15
Anaerococcus lactolyticus,11
Escherichia coli EPEC C342-62,11
Malacoplasma penetrans,10
Enterococcus faecium DO,10
Clostridium perfringens SM101,10
Slackia piriformis,10
Bacillus anthracis str. A1055,11
Ensifer sesbaniae,11
Dyadobacter fermentans,13
Bacillus anthracis str. Turkey32,11
Paenibacillus swuensis,11
Salimicrobium jeotgali,10
Vibrio parahaemolyticus RIMD 2210633,11
Clostridium malenominatum,10
Streptomyces mutomycini,15
Pseudoalteromonas sp. S8-38,10
Streptomyces leeuwenhoekii,10
