Classification Level,Count
Vibrio sp. dhg,12
Kiloniella majae,10
Wolinella succinogenes,14
Lactobacillus namurensis,11
Bacillus foraminis,42
Mycoplasma putrefaciens,11
Rhodococcus baikonurensis,13
Paenibacillus yonginensis,12
Methylosinus sporium,11
Deefgea chitinilytica,10
Collimonas arenae,17
Cupriavidus pauculus,13
Mycoplasma mycoides subsp. capri,12
Thermostaphylospora chromogena,15
Pseudomonas syringae pv. cerasicola,10
Listeria ivanovii subsp. londoniensis,12
Clostridioides difficile DA00244,10
Vibrio tasmaniensis,21
Saccharomonospora halophila,18
Thalassospira profundimaris,19
Brevibacillus panacihumi,14
Micromonospora citrea,11
Dorea formicigenerans,13
Bacillus thuringiensis serovar tolworthi,14
Tenacibaculum aestuarii,12
Acinetobacter baumannii 10519,10
Acinetobacter baumannii OIFC111,10
Cronobacter muytjensii ATCC 51329,10
Mycoplasma mycoides,23
Idiomarina abyssalis,13
Pseudomonas cerasi,20
Lactobacillus oeni,18
Shewanella baltica OS195,10
Achromobacter pulmonis,16
Cellulosilyticum lentocellum DSM 5427,11
Sphingomonas wittichii,11
Acidovorax temperans,16
Vibrio parahaemolyticus 949,13
Okadaella gastrococcus,12
Hypsibius dujardini,10
Salmonella enterica subsp. enterica serovar Stanley,15
Pasteurella bettyae,10
Escherichia coli DEC10E,12
Pseudoalteromonas prydzensis,22
Veillonella rogosae,11
Lactobacillus timberlakei,13
Succinatimonas hippei,10
Escherichia coli STEC_S1191,11
Pediococcus claussenii,15
Pseudomonas luteola,16
Lactonifactor longoviformis,10
Streptomyces pulveraceus,18
Abiotrophia defectiva,17
Pseudomonas amygdali pv. tabaci,11
Streptomyces iakyrus,13
Asaia siamensis,17
Candidatus Phytoplasma pini,12
Pseudoalteromonas sp. S8-38,10
Escherichia coli DEC2C,12
Pseudomonas jinjuensis,15
Shimwellia blattae DSM 4481 = NBRC 105725,11
Staphylococcus cohnii subsp. urealyticus,16
Jonquetella anthropi,16
Acinetobacter baumannii 25253_4,10
Nonlabens sediminis,10
Leeuwenhoekiella aequorea,11
Mitsuokella jalaludinii,15
Tolypothrix sp. PCC 7504,12
Nocardiopsis halotolerans,11
Paenibacillus crassostreae,11
Solibacillus isronensis,18
Escherichia coli O157,21
Aeromonas sp. ASNIH7,10
Aeromonas sp. ASNIH5,10
Desulfofarcimen intricatum,13
Vibrio parahaemolyticus VPCR-2010,13
Bacillus velezensis variant polyfermenticus,13
Myroides odoratus,18
Nodularia sphaerocarpa,11
Edwardsiella sp. (in: Bacteria),12
Pseudidiomarina aquimaris,11
Clostridium magnum,14
Acidovorax caeni,11
Paenibacillus prosopidis,12
Shewanella morhuae,10
Pseudomonas savastanoi pv. glycinea,12
Paenibacillus sp. IHB B 3084,10
Pantoea allii,11
Streptococcus oralis subsp. dentisani,12
Bacillus thuringiensis serovar kurstaki str. YBT-1520,28
Halomonas sulfidaeris,22
Yangia pacifica,13
Escherichia coli KO11FL,14
Psychrobacter cibarius,19
Bacillus cereus D17,14
Mesorhizobium temperatum,14
Paenibacillus alginolyticus,16
Catonella morbi,12
Bacillus anthracis str. Vollum,20
Streptomyces sanglieri,16
Christensenella minuta,19
Paenibacillus swuensis,11
Escherichia coli DEC1C,12
Pedobacter cryoconitis,10
[Clostridium] lavalense,12
Marinobacter flavimaris,16
Blautia producta,23
Treponema sp. oral taxon 231,16
Trichormus variabilis,11
Salinicola zeshunii,15
Streptomyces sioyaensis,14
Bartonella apis,16
Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512,10
Escherichia coli BL21(DE3),14
Caldanaerobacter subterraneus,18
Lactobacillus senioris,11
Megasphaera elsdenii DSM 20460,14
[Clostridium] sporosphaeroides,16
Anaerococcus hydrogenalis,13
Rhizobium mesosinicum,16
Cloacibacillus evryensis,12
Paenibacillus donghaensis,10
Mycoplasma haemofelis,33
Shewanella baltica OS185,11
Moraxella bovis,27
Clostridium budayi,11
Prevotella timonensis,15
Candidatus Rosenkranzia clausaccus,18
Bacillus selenatarsenatis,15
Pediococcus inopinatus,13
Candidatus Thiopilula aggregata,14
Clostridium moniliforme,12
Terribacillus halophilus,11
Candidatus Phytoplasma hispanicum,19
Staphylococcus petrasii subsp. jettensis,10
[Clostridium] aldenense,10
Acinetobacter baumannii 25766_3,10
Bacillus cereus AH1134,13
Bacillus subtilis subsp. subtilis str. NCIB 3610,10
Alteromonas marina,21
Streptococcus urinalis,12
Lyticum sinuosum,10
Polynucleobacter acidiphobus,11
Alfalfa witches'-broom phytoplasma,19
Prevotella copri,10
Shewanella woodyi,13
Gluconacetobacter azotocaptans,14
Campylobacter lari subsp. concheus,12
Pantoea anthophila,17
Nguyenibacter vanlangensis,10
Azoarcus tolulyticus,13
Pseudonocardia carboxydivorans,21
Paenibacillus mucilaginosus KNP414,13
Staphylococcus saccharolyticus,14
Polygonibacillus indicireducens,13
Lentzea albidocapillata subsp. violacea,13
Lactococcus garvieae ATCC 49156,12
Planococcus faecalis,18
Shewanella baltica BA175,10
Desulfomicrobium orale,10
Alicyclobacillus pomorum,10
Treponema parvum,12
Maricaulis maris,10
Aquincola tertiaricarbonis,10
Hungateiclostridium cellulolyticum,12
Bacteroides barnesiae,13
Streptomyces prasinus,13
Alder yellows phytoplasma,16
Nitratireductor aquimarinus,13
Campylobacter mucosalis,11
Varibaculum cambriense,11
Paenibacillus popilliae,29
Streptomyces minutiscleroticus,10
Colwellia rossensis,10
Rickettsia raoultii,13
Siccationidurans antarcticus,11
Actinobacillus ureae,10
Escherichia coli DEC4F,11
Pseudomonas chlororaphis subsp. aureofaciens,24
Leptospira meyeri,12
Aquamicrobium lusatiense,10
Albirhodobacter marinus,10
Erwinia gerundensis,12
Halanaerobium congolense,11
Streptomyces levis,10
Promicromonospora aerolata,15
Tsukamurella paurometabola,16
Streptomyces,10
Pseudoalteromonas undina,10
Haemophilus influenzae 86-028NP,12
Porphyrobacter tepidarius,10
Leptospira licerasiae serovar Varillal,11
Thiomargarita namibiensis,11
Spiroplasma endosymbiont of Larinioides cornutus,11
Vogesella perlucida,13
Mycoplasma zalophi,10
Bacillus chungangensis,10
Bacillus anthracis str. 3166,11
Bacillus velezensis FZB42,10
Prevotella dentalis,10
Paraburkholderia sediminicola,13
Escherichia coli DEC12A,12
Jonesia denitrificans,12
Acetobacter nitrogenifigens,10
Actinomadura cremea,12
Shewanella baltica OS117,10
Planktothrix agardhii,14
Paenibacillus terrigena,10
Eggplant big bud phytoplasma,10
Aeromonas sp. ASNIH3,10
Bacillus anthracis str. CDC 684,11
Clostridium botulinum NCTC 2916,16
Arthrobacter gandavensis,15
Shewanella sp. ANA-3,10
Shigella sonnei 53G,11
Salmonella enterica subsp. enterica serovar Concord,11
Bowdeniella nasicola,13
Enterococcus flavescens ATCC 49996,10
Marinobacter guineae,10
Clostridium botulinum Bf,15
Polaromonas eurypsychrophila,16
Psychrobacter urativorans,10
Thermosipho melanesiensis,11
Streptomyces fulvissimus,14
Microbulbifer maritimus,11
Leuconostoc kimchii,14
Cellulophaga lytica,27
Candidatus Aquirestis calciphila,13
Blattella germanica (German cockroach),12
Clostridium drakei,13
Cupriavidus pinatubonensis,13
Planococcus antarcticus DSM 14505,10
Clostridioides difficile M120,11
Ureibacillus thermophilus,13
Planococcus antarcticus,10
Bacillus anthracis str. 'Ames Ancestor',11
Sphingomonas dokdonensis,16
Mycoplasmoides genitalium,16
Conchiformibius kuhniae,14
Lactobacillus taiwanensis,10
Vibrio qinghaiensis,10
Escherichia coli EPEC C342-62,11
Roseburia hominis,20
Arthrobacter sp. YC-RL1,10
Pseudomonas oleovorans subsp. lubricantis,10
Halomonas saccharevitans,11
Bacillus acidicola,18
Agarivorans gilvus,10
Aggregatibacter aphrophilus NJ8700,12
Lactobacillus iners,11
Micrococcus indicus,11
Bacillus sp. X1(2014),12
Slackia heliotrinireducens,10
Pyramidobacter piscolens,13
Halobacillus litoralis,16
Bradyrhizobium neotropicale,11
Holdemania filiformis,11
Weissella kandleri,12
Agromyces indicus,13
Slackia isoflavoniconvertens,11
Bacillus subtilis gtP20b,10
Paenibacillus bovis,10
Dietzia psychralcaliphila,11
Lactobacillus ultunensis,10
Scardovia inopinata,11
Clostridium botulinum E1 str. 'BoNT E Beluga',12
Bacillus cereus biovar anthracis str. CI,11
Bacillus subtilis subsp. subtilis str. BSP1,10
Shigella flexneri K-304,12
Clostridium carnis,10
Nocardiopsis exhalans,10
Azospirillum sp. M2T2B2,11
Olsenella profusa,13
Shewanella halifaxensis HAW-EB4,10
Luteimonas aestuarii,10
Halomonas pacifica,19
Sulfitobacter litoralis,10
Acetobacter oryzifermentans,12
Shigella flexneri 2850-71,11
Comamonas jiangduensis,10
Shuttleworthia satelles,10
Desulfosporosinus acidiphilus SJ4,10
Acinetobacter baumannii 1406589,13
Leuconostoc carnosum,13
Paenibacillus sp. AD87,12
Peptococcus niger,12
Clostridium carboxidivorans,11
symbiont of Nezara viridula,11
Candidatus Jettenia sp. enrichment culture,19
Bacillus horti,12
Starkeya novella,14
Shewanella sp. WE21,10
Brucella ceti,10
Rickettsia conorii,12
Rarimicrobium hominis,11
Bacillus anthracis str. A16R,11
Jeotgalibaca dankookensis,10
Streptomyces narbonensis,11
Paraprevotella xylaniphila,10
Bacillus australimaris,14
Acinetobacter baumannii AB4857,10
Acidovorax carolinensis,17
Escherichia coli ATCC 8739,14
Mameliella alba,10
Syntrophococcus sucromutans,11
Acinetobacter baumannii 16553_9,10
Clostridium acetobutylicum ATCC 824,13
Enterococcus caccae,11
Klebsiella oxytoca 10-5248,13
Schaalia hyovaginalis,10
Haematobacter massiliensis,12
Salmonella enterica subsp. enterica serovar Poona,11
Bacillus subtilis BSn5,10
Vibrio campbellii ATCC BAA-1116,10
Aliivibrio salmonicida,11
Bacillus anthracis str. H9401,10
Bacillus anthracis str. 3154,11
